COUNTRY_NAME;COUNTRY_CODE;YEAR;FIELD_REFERENCE;MONTHLY_VALUE
Paraguay;PRY;2010;Economic activity (Aggregate): Total;294,34
Paraguay;PRY;2011;Economic activity (Aggregate): Total;389,87
Paraguay;PRY;2012;Economic activity (Aggregate): Total;380,45
Paraguay;PRY;2013;Economic activity (Aggregate): Total;442,31
Paraguay;PRY;2014;Economic activity (Aggregate): Total;458,1
Paraguay;PRY;2015;Economic activity (Aggregate): Total;402,34
Paraguay;PRY;2016;Economic activity (Aggregate): Total;371,19
Paraguay;PRY;2017;Economic activity (Aggregate): Total;387,19
Paraguay;PRY;2018;Economic activity (Aggregate): Total;420,1
Paraguay;PRY;2019;Economic activity (Aggregate): Total;391,37
Peru;PER;2010;Economic activity (ISIC-Rev.4): Total;367,84
Peru;PER;2010;Economic activity (Aggregate): Total;367,84
Peru;PER;2011;Economic activity (ISIC-Rev.4): Total;401,43
Peru;PER;2011;Economic activity (Aggregate): Total;401,43
Peru;PER;2012;Economic activity (ISIC-Rev.4): Total;451,51
Peru;PER;2012;Economic activity (Aggregate): Total;451,51
Peru;PER;2019;Economic activity (ISIC-Rev.4): Total;474,96
Peru;PER;2019;Economic activity (Aggregate): Total;474,96
Peru;PER;2013;Economic activity (ISIC-Rev.3.1): Total;738,05
Peru;PER;2013;Economic activity (Aggregate): Total;738,05
Peru;PER;2014;Economic activity (ISIC-Rev.3.1): Total;731,23
Peru;PER;2014;Economic activity (Aggregate): Total;731,23
Peru;PER;2015;Economic activity (ISIC-Rev.3.1): Total;674,22
Peru;PER;2015;Economic activity (Aggregate): Total;674,22
Peru;PER;2016;Economic activity (ISIC-Rev.3.1): Total;655,56
Peru;PER;2016;Economic activity (Aggregate): Total;655,56
Peru;PER;2017;Economic activity (ISIC-Rev.3.1): Total;699,59
Peru;PER;2017;Economic activity (Aggregate): Total;699,59
Peru;PER;2018;Economic activity (ISIC-Rev.3.1): Total;716,47
Peru;PER;2018;Economic activity (Aggregate): Total;716,47
Philippines;PHL;2010;Economic activity (ISIC-Rev.4): Total;206,99
Philippines;PHL;2010;Economic activity (Aggregate): Total;206,99
Philippines;PHL;2011;Economic activity (ISIC-Rev.4): Total;223,18
Philippines;PHL;2011;Economic activity (Aggregate): Total;223,18
Philippines;PHL;2012;Economic activity (ISIC-Rev.4): Total;240,75
Philippines;PHL;2012;Economic activity (Aggregate): Total;240,75
Philippines;PHL;2013;Economic activity (ISIC-Rev.4): Total;250,69
Philippines;PHL;2013;Economic activity (Aggregate): Total;250,69
Philippines;PHL;2014;Economic activity (ISIC-Rev.4): Total;251,46
Philippines;PHL;2014;Economic activity (Aggregate): Total;251,46
Philippines;PHL;2015;Economic activity (ISIC-Rev.4): Total;252,78
Philippines;PHL;2015;Economic activity (Aggregate): Total;252,78
Philippines;PHL;2016;Economic activity (ISIC-Rev.4): Total;257,23
Philippines;PHL;2016;Economic activity (Aggregate): Total;257,23
Philippines;PHL;2017;Economic activity (ISIC-Rev.4): Total;250,89
Philippines;PHL;2017;Economic activity (Aggregate): Total;250,89
Philippines;PHL;2018;Economic activity (ISIC-Rev.4): Total;256,11
Philippines;PHL;2018;Economic activity (Aggregate): Total;256,11
Philippines;PHL;2019;Economic activity (ISIC-Rev.4): Total;283,67
Philippines;PHL;2019;Economic activity (Aggregate): Total;283,67
Poland;POL;2010;Economic activity (ISIC-Rev.4): Total;1069,26
Poland;POL;2010;Economic activity (Aggregate): Total;1069,26
Poland;POL;2011;Economic activity (ISIC-Rev.4): Total;1148,73
Poland;POL;2011;Economic activity (Aggregate): Total;1148,73
Poland;POL;2012;Economic activity (ISIC-Rev.4): Total;1084,12
Poland;POL;2012;Economic activity (Aggregate): Total;1084,12
Poland;POL;2013;Economic activity (ISIC-Rev.4): Total;1157,81
Poland;POL;2013;Economic activity (Aggregate): Total;1157,81
Poland;POL;2014;Economic activity (ISIC-Rev.4): Total;1197,35
Poland;POL;2014;Economic activity (Aggregate): Total;1197,35
Poland;POL;2015;Economic activity (ISIC-Rev.4): Total;1036,7
Poland;POL;2015;Economic activity (Aggregate): Total;1036,7
Poland;POL;2016;Economic activity (ISIC-Rev.4): Total;1026,49
Poland;POL;2016;Economic activity (Aggregate): Total;1026,49
Poland;POL;2017;Economic activity (ISIC-Rev.4): Total;1133,46
Poland;POL;2017;Economic activity (Aggregate): Total;1133,46
Poland;POL;2018;Economic activity (ISIC-Rev.4): Total;105,9
Poland;POL;2018;Economic activity (Aggregate): Total;105,9
Poland;POL;2019;Economic activity (ISIC-Rev.4): Total;106,75
Poland;POL;2019;Economic activity (Aggregate): Total;106,75
Portugal;PRT;2011;Economic activity (ISIC-Rev.4): Total;1128,88
Portugal;PRT;2011;Economic activity (Aggregate): Total;1128,88
Portugal;PRT;2012;Economic activity (ISIC-Rev.4): Total;1044,53
Portugal;PRT;2012;Economic activity (Aggregate): Total;1044,53
Portugal;PRT;2013;Economic activity (ISIC-Rev.4): Total;1073,12
Portugal;PRT;2013;Economic activity (Aggregate): Total;1073,12
Portugal;PRT;2015;Economic activity (ISIC-Rev.4): Total;918,68
Portugal;PRT;2015;Economic activity (Aggregate): Total;918,68
Portugal;PRT;2016;Economic activity (ISIC-Rev.4): Total;928,69
Portugal;PRT;2016;Economic activity (Aggregate): Total;928,69
Portugal;PRT;2017;Economic activity (ISIC-Rev.4): Total;967,01
Portugal;PRT;2017;Economic activity (Aggregate): Total;967,01
Portugal;PRT;2018;Economic activity (ISIC-Rev.4): Total;1048,69
Portugal;PRT;2018;Economic activity (Aggregate): Total;1048,69
Portugal;PRT;2010;Economic activity (ISIC-Rev.4): Total;1476,65
Portugal;PRT;2010;Economic activity (Aggregate): Total;1476,65
Qatar;QAT;2011;Economic activity (ISIC-Rev.4): Total;2033,24
Qatar;QAT;2011;Economic activity (Aggregate): Total;2033,24
Qatar;QAT;2012;Economic activity (ISIC-Rev.4): Total;2377,47
Qatar;QAT;2012;Economic activity (Aggregate): Total;2377,47
Qatar;QAT;2013;Economic activity (ISIC-Rev.4): Total;2655,77
Qatar;QAT;2013;Economic activity (Aggregate): Total;2655,77
Qatar;QAT;2014;Economic activity (ISIC-Rev.4): Total;2879,95
Qatar;QAT;2014;Economic activity (Aggregate): Total;2879,95
Qatar;QAT;2015;Economic activity (ISIC-Rev.4): Total;2903,3
Qatar;QAT;2015;Economic activity (Aggregate): Total;2903,3
Qatar;QAT;2016;Economic activity (ISIC-Rev.4): Total;2965,11
Qatar;QAT;2016;Economic activity (Aggregate): Total;2965,11
Qatar;QAT;2017;Economic activity (ISIC-Rev.4): Total;3049,18
Qatar;QAT;2017;Economic activity (Aggregate): Total;3049,18
Qatar;QAT;2018;Economic activity (ISIC-Rev.4): Total;3055,22
Qatar;QAT;2018;Economic activity (Aggregate): Total;3055,22
Qatar;QAT;2019;Economic activity (ISIC-Rev.4): Total;3106,59
Qatar;QAT;2019;Economic activity (Aggregate): Total;3106,59
Réunion;REU;2012;Economic activity (ISIC-Rev.4): Total;3487,25
Réunion;REU;2012;Economic activity (Aggregate): Total;3487,25
Romania;ROU;2010;Economic activity (ISIC-Rev.4): Total;598,51
Romania;ROU;2010;Economic activity (Aggregate): Total;598,51
Romania;ROU;2011;Economic activity (ISIC-Rev.4): Total;649,48
Romania;ROU;2011;Economic activity (Aggregate): Total;649,48
Romania;ROU;2012;Economic activity (ISIC-Rev.4): Total;594,83
Romania;ROU;2012;Economic activity (Aggregate): Total;594,83
Romania;ROU;2013;Economic activity (ISIC-Rev.4): Total;649,96
Romania;ROU;2013;Economic activity (Aggregate): Total;649,96
Romania;ROU;2016;Economic activity (ISIC-Rev.4): Total;692,01
Romania;ROU;2016;Economic activity (Aggregate): Total;692,01
Romania;ROU;2018;Economic activity (ISIC-Rev.4): Total;1105,38
Romania;ROU;2018;Economic activity (Aggregate): Total;1105,38
Romania;ROU;2019;Economic activity (ISIC-Rev.4): Total;1145,14
Romania;ROU;2019;Economic activity (Aggregate): Total;1145,14
Romania;ROU;2014;Economic activity (ISIC-Rev.4): Total;690,62
Romania;ROU;2014;Economic activity (Aggregate): Total;690,62
Russian Federation;RUS;2010;Economic activity (ISIC-Rev.3.1): Total;689,94
Russian Federation;RUS;2010;Economic activity (Aggregate): Total;689,94
Russian Federation;RUS;2011;Economic activity (ISIC-Rev.3.1): Total;795,34
Russian Federation;RUS;2011;Economic activity (Aggregate): Total;795,34
Russian Federation;RUS;2012;Economic activity (ISIC-Rev.3.1): Total;863,46
Russian Federation;RUS;2012;Economic activity (Aggregate): Total;863,46
Russian Federation;RUS;2013;Economic activity (ISIC-Rev.3.1): Total;935,76
Russian Federation;RUS;2013;Economic activity (Aggregate): Total;935,76
Russian Federation;RUS;2014;Economic activity (ISIC-Rev.3.1): Total;846,7
Russian Federation;RUS;2014;Economic activity (Aggregate): Total;846,7
Russian Federation;RUS;2015;Economic activity (ISIC-Rev.3.1): Total;558,44
Russian Federation;RUS;2015;Economic activity (Aggregate): Total;558,44
Russian Federation;RUS;2016;Economic activity (ISIC-Rev.3.1): Total;547,44
Russian Federation;RUS;2016;Economic activity (Aggregate): Total;547,44
Russian Federation;RUS;2017;Economic activity (ISIC-Rev.4): Total;661,76
Russian Federation;RUS;2017;Economic activity (Aggregate): Total;661,76
Russian Federation;RUS;2019;Economic activity (ISIC-Rev.4): Total;690,93
Russian Federation;RUS;2019;Economic activity (Aggregate): Total;690,93
Rwanda;RWA;2017;Economic activity (ISIC-Rev.4): Total;68,15
Rwanda;RWA;2017;Economic activity (Aggregate): Total;68,15
Rwanda;RWA;2014;Economic activity (ISIC-Rev.4): Total;97,5
Rwanda;RWA;2014;Economic activity (Aggregate): Total;97,5
Samoa;WSM;2012;Economic activity (ISIC-Rev.4): Total;619
Samoa;WSM;2012;Economic activity (Aggregate): Total;619
Samoa;WSM;2017;Economic activity (ISIC-Rev.4): Total;500,38
Samoa;WSM;2017;Economic activity (Aggregate): Total;500,38
San Marino;SMR;2016;Economic activity (ISIC-Rev.4): Total;2341,1
San Marino;SMR;2016;Economic activity (Aggregate): Total;2341,1
San Marino;SMR;2017;Economic activity (ISIC-Rev.4): Total;2408,48
San Marino;SMR;2017;Economic activity (Aggregate): Total;2408,48
San Marino;SMR;2018;Economic activity (ISIC-Rev.4): Total;2543,78
San Marino;SMR;2018;Economic activity (Aggregate): Total;2543,78
San Marino;SMR;2019;Economic activity (ISIC-Rev.4): Total;2419,18
San Marino;SMR;2019;Economic activity (Aggregate): Total;2419,18
Saudi Arabia;SAU;2011;Economic activity (ISIC-Rev.3.1): Total;1341,6
Saudi Arabia;SAU;2011;Economic activity (Aggregate): Total;1341,6
Saudi Arabia;SAU;2012;Economic activity (ISIC-Rev.3.1): Total;1409,33
Saudi Arabia;SAU;2012;Economic activity (Aggregate): Total;1409,33
Saudi Arabia;SAU;2013;Economic activity (ISIC-Rev.4): Total;1488
Saudi Arabia;SAU;2013;Economic activity (Aggregate): Total;1488
Saudi Arabia;SAU;2014;Economic activity (ISIC-Rev.4): Total;1626,35
Saudi Arabia;SAU;2014;Economic activity (Aggregate): Total;1626,35
Saudi Arabia;SAU;2015;Economic activity (ISIC-Rev.4): Total;1710,2
Saudi Arabia;SAU;2015;Economic activity (Aggregate): Total;1710,2
Saudi Arabia;SAU;2016;Economic activity (ISIC-Rev.4): Total;1660,03
Saudi Arabia;SAU;2016;Economic activity (Aggregate): Total;1660,03
Saudi Arabia;SAU;2017;Economic activity (ISIC-Rev.4): Total;1624,8
Saudi Arabia;SAU;2017;Economic activity (Aggregate): Total;1624,8
Saudi Arabia;SAU;2018;Economic activity (ISIC-Rev.4): Total;1672,45
Saudi Arabia;SAU;2018;Economic activity (Aggregate): Total;1672,45
Saudi Arabia;SAU;2019;Economic activity (ISIC-Rev.4): Total;1683,47
Saudi Arabia;SAU;2019;Economic activity (Aggregate): Total;1683,47
Serbia;SRB;2014;Economic activity (ISIC-Rev.4): Total;761,36
Serbia;SRB;2014;Economic activity (Aggregate): Total;761,36
Serbia;SRB;2019;Economic activity (ISIC-Rev.4): Total;704,61
Serbia;SRB;2019;Economic activity (Aggregate): Total;704,61
Seychelles;SYC;2010;Economic activity (Aggregate): Total;578,98
Seychelles;SYC;2011;Economic activity (Aggregate): Total;640,33
Seychelles;SYC;2012;Economic activity (Aggregate): Total;636,46
Seychelles;SYC;2018;Economic activity (ISIC-Rev.4): Total;955,94
Seychelles;SYC;2018;Economic activity (Aggregate): Total;955,94
Seychelles;SYC;2019;Economic activity (ISIC-Rev.4): Total;1049,84
Seychelles;SYC;2019;Economic activity (Aggregate): Total;1049,84
Singapore;SGP;2016;Economic activity (ISIC-Rev.4): Total;2935,84
Singapore;SGP;2016;Economic activity (Aggregate): Total;2935,84
Singapore;SGP;2017;Economic activity (ISIC-Rev.4): Total;3064,61
Singapore;SGP;2017;Economic activity (Aggregate): Total;3064,61
Singapore;SGP;2018;Economic activity (ISIC-Rev.4): Total;3289,49
Singapore;SGP;2018;Economic activity (Aggregate): Total;3289,49
Singapore;SGP;2019;Economic activity (ISIC-Rev.4): Total;3344,92
Singapore;SGP;2019;Economic activity (Aggregate): Total;3344,92
Singapore;SGP;2010;Economic activity (ISIC-Rev.4): Total;2998,88
Singapore;SGP;2010;Economic activity (Aggregate): Total;2998,88
Singapore;SGP;2011;Economic activity (ISIC-Rev.4): Total;3445,76
Singapore;SGP;2012;Economic activity (ISIC-Rev.4): Total;3547,32
Singapore;SGP;2012;Economic activity (Aggregate): Total;3547,32
Singapore;SGP;2013;Economic activity (ISIC-Rev.4): Total;3693,76
Singapore;SGP;2013;Economic activity (Aggregate): Total;3693,76
Singapore;SGP;2014;Economic activity (ISIC-Rev.4): Total;3730,71
Singapore;SGP;2014;Economic activity (Aggregate): Total;3730,71
Singapore;SGP;2015;Economic activity (ISIC-Rev.4): Total;3558,27
Singapore;SGP;2015;Economic activity (Aggregate): Total;3558,27
Slovakia;SVK;2010;Economic activity (ISIC-Rev.4): Total;1106,97
Slovakia;SVK;2010;Economic activity (Aggregate): Total;1106,97
Slovakia;SVK;2011;Economic activity (ISIC-Rev.4): Total;1190,12
Slovakia;SVK;2011;Economic activity (Aggregate): Total;1190,12
Slovakia;SVK;2012;Economic activity (ISIC-Rev.4): Total;1140,89
Slovakia;SVK;2012;Economic activity (Aggregate): Total;1140,89
Slovakia;SVK;2013;Economic activity (ISIC-Rev.4): Total;1211,24
Slovakia;SVK;2013;Economic activity (Aggregate): Total;1211,24
Slovakia;SVK;2014;Economic activity (ISIC-Rev.4): Total;1281,34
Slovakia;SVK;2014;Economic activity (Aggregate): Total;1281,34
Slovakia;SVK;2015;Economic activity (ISIC-Rev.4): Total;1106,18
Slovakia;SVK;2015;Economic activity (Aggregate): Total;1106,18
Slovakia;SVK;2016;Economic activity (ISIC-Rev.4): Total;1155,61
Slovakia;SVK;2016;Economic activity (Aggregate): Total;1155,61
Slovakia;SVK;2017;Economic activity (ISIC-Rev.4): Total;1244,33
Slovakia;SVK;2017;Economic activity (Aggregate): Total;1244,33
Slovakia;SVK;2018;Economic activity (ISIC-Rev.4): Total;1387,95
Slovakia;SVK;2018;Economic activity (Aggregate): Total;1387,95
Slovakia;SVK;2019;Economic activity (ISIC-Rev.4): Total;1412,78
Slovakia;SVK;2019;Economic activity (Aggregate): Total;1412,78
Slovenia;SVN;2010;Economic activity (ISIC-Rev.4): Total;1958,08
Slovenia;SVN;2010;Economic activity (Aggregate): Total;1958,08
Slovenia;SVN;2014;Economic activity (ISIC-Rev.4): Total;2101,69
Slovenia;SVN;2014;Economic activity (Aggregate): Total;2101,69
Slovenia;SVN;2011;Economic activity (ISIC-Rev.4): Total;2202,07
Slovenia;SVN;2011;Economic activity (Aggregate): Total;2202,07
Slovenia;SVN;2015;Economic activity (ISIC-Rev.4): Total;1832,92
Slovenia;SVN;2015;Economic activity (Aggregate): Total;1832,92
Slovenia;SVN;2016;Economic activity (ISIC-Rev.4): Total;1866,24
Slovenia;SVN;2016;Economic activity (Aggregate): Total;1866,24
Slovenia;SVN;2018;Economic activity (ISIC-Rev.4): Total;2099,74
Slovenia;SVN;2018;Economic activity (Aggregate): Total;2099,74
South Africa;ZAF;2011;Economic activity (Aggregate): Total;830,72
South Africa;ZAF;2012;Economic activity (Aggregate): Total;821,44
South Africa;ZAF;2013;Economic activity (ISIC-Rev.4): Total;848,67
South Africa;ZAF;2013;Economic activity (Aggregate): Total;848,67
South Africa;ZAF;2015;Economic activity (ISIC-Rev.3.1): Total;242,97
South Africa;ZAF;2015;Economic activity (Aggregate): Total;242,97
South Africa;ZAF;2017;Economic activity (ISIC-Rev.3.1): Total;262,69
South Africa;ZAF;2017;Economic activity (Aggregate): Total;262,69
South Africa;ZAF;2018;Economic activity (ISIC-Rev.3.1): Total;264,47
South Africa;ZAF;2018;Economic activity (Aggregate): Total;264,47
South Africa;ZAF;2019;Economic activity (ISIC-Rev.3.1): Total;263
South Africa;ZAF;2019;Economic activity (Aggregate): Total;263
Spain;ESP;2010;Economic activity (ISIC-Rev.4): Total;2437,75
Spain;ESP;2010;Economic activity (Aggregate): Total;2437,75
Spain;ESP;2011;Economic activity (ISIC-Rev.4): Total;2563,63
Spain;ESP;2011;Economic activity (Aggregate): Total;2563,63
Spain;ESP;2012;Economic activity (ISIC-Rev.4): Total;2377,19
Spain;ESP;2012;Economic activity (Aggregate): Total;2377,19
Spain;ESP;2013;Economic activity (ISIC-Rev.4): Total;2482,4
Spain;ESP;2013;Economic activity (Aggregate): Total;2482,4
Spain;ESP;2014;Economic activity (ISIC-Rev.4): Total;2499,34
Spain;ESP;2014;Economic activity (Aggregate): Total;2499,34
Spain;ESP;2015;Economic activity (ISIC-Rev.4): Total;2101,08
Spain;ESP;2015;Economic activity (Aggregate): Total;2101,08
Spain;ESP;2016;Economic activity (ISIC-Rev.4): Total;2078,86
Spain;ESP;2016;Economic activity (Aggregate): Total;2078,86
Spain;ESP;2017;Economic activity (ISIC-Rev.4): Total;2226,6
Spain;ESP;2017;Economic activity (Aggregate): Total;2226,6
Spain;ESP;2018;Economic activity (ISIC-Rev.4): Total;2363,09
Spain;ESP;2018;Economic activity (Aggregate): Total;2363,09
Sri Lanka;LKA;2010;Economic activity (ISIC-Rev.3.1): Total;121,61
Sri Lanka;LKA;2010;Economic activity (Aggregate): Total;121,61
Sri Lanka;LKA;2011;Economic activity (ISIC-Rev.3.1): Total;137,73
Sri Lanka;LKA;2011;Economic activity (Aggregate): Total;137,73
Sri Lanka;LKA;2014;Economic activity (ISIC-Rev.4): Total;159,11
Sri Lanka;LKA;2014;Economic activity (Aggregate): Total;159,11
Sri Lanka;LKA;2015;Economic activity (ISIC-Rev.4): Total;177,68
Sri Lanka;LKA;2015;Economic activity (Aggregate): Total;177,68
Sri Lanka;LKA;2016;Economic activity (ISIC-Rev.4): Total;186,09
Sri Lanka;LKA;2016;Economic activity (Aggregate): Total;186,09
Sri Lanka;LKA;2017;Economic activity (ISIC-Rev.4): Total;194,77
Sri Lanka;LKA;2017;Economic activity (Aggregate): Total;194,77
Sri Lanka;LKA;2018;Economic activity (ISIC-Rev.4): Total;194,22
Sri Lanka;LKA;2018;Economic activity (Aggregate): Total;194,22
Sudan;SDN;2011;Economic activity (ISIC-Rev.4): Total;2864,29
Sudan;SDN;2011;Economic activity (Aggregate): Total;2864,29
Sweden;SWE;2014;Economic activity (ISIC-Rev.4): Total;4745,52
Sweden;SWE;2014;Economic activity (Aggregate): Total;4745,52
Sweden;SWE;2015;Economic activity (ISIC-Rev.4): Total;3793,79
Sweden;SWE;2015;Economic activity (Aggregate): Total;3793,79
Sweden;SWE;2016;Economic activity (ISIC-Rev.4): Total;3830,88
Sweden;SWE;2016;Economic activity (Aggregate): Total;3830,88
Sweden;SWE;2017;Economic activity (ISIC-Rev.4): Total;3942,05
Sweden;SWE;2017;Economic activity (Aggregate): Total;3942,05
Sweden;SWE;2018;Economic activity (ISIC-Rev.4): Total;3980,43
Sweden;SWE;2018;Economic activity (Aggregate): Total;3980,43
Sweden;SWE;2019;Economic activity (ISIC-Rev.4): Total;3732,15
Sweden;SWE;2019;Economic activity (Aggregate): Total;3732,15
Switzerland;CHE;2010;Economic activity (ISIC-Rev.4): Total;6741,13
Switzerland;CHE;2010;Economic activity (Aggregate): Total;6741,13
Switzerland;CHE;2012;Economic activity (ISIC-Rev.4): Total;6619,5
Switzerland;CHE;2012;Economic activity (Aggregate): Total;6619,5
Switzerland;CHE;2014;Economic activity (ISIC-Rev.4): Total;7976,85
Switzerland;CHE;2014;Economic activity (Aggregate): Total;7976,85
Switzerland;CHE;2016;Economic activity (ISIC-Rev.4): Total;7602,03
Switzerland;CHE;2016;Economic activity (Aggregate): Total;7602,03
Syrian Arab Republic;SYR;2010;Economic activity (ISIC-Rev.2): Total;1010,6
Syrian Arab Republic;SYR;2010;Economic activity (Aggregate): Total;1010,6
Tajikistan;TJK;2010;Economic activity (ISIC-Rev.3.1): Total;80,93
Tajikistan;TJK;2010;Economic activity (Aggregate): Total;80,93
Tajikistan;TJK;2011;Economic activity (ISIC-Rev.3.1): Total;95,9
Tajikistan;TJK;2011;Economic activity (Aggregate): Total;95,9
Tajikistan;TJK;2012;Economic activity (ISIC-Rev.3.1): Total;117,21
Tajikistan;TJK;2012;Economic activity (Aggregate): Total;117,21
Tajikistan;TJK;2013;Economic activity (ISIC-Rev.3.1): Total;145,88
Tajikistan;TJK;2013;Economic activity (Aggregate): Total;145,88
Tajikistan;TJK;2014;Economic activity (ISIC-Rev.3.1): Total;165,32
Tajikistan;TJK;2014;Economic activity (Aggregate): Total;165,32
Tajikistan;TJK;2015;Economic activity (ISIC-Rev.3.1): Total;142,62
Tajikistan;TJK;2015;Economic activity (Aggregate): Total;142,62
Tajikistan;TJK;2016;Economic activity (ISIC-Rev.3.1): Total;122,77
Tajikistan;TJK;2016;Economic activity (Aggregate): Total;122,77
Tajikistan;TJK;2017;Economic activity (ISIC-Rev.3.1): Total;133,81
Tajikistan;TJK;2017;Economic activity (Aggregate): Total;133,81
Tajikistan;TJK;2018;Economic activity (ISIC-Rev.3.1): Total;135,17
Tajikistan;TJK;2018;Economic activity (Aggregate): Total;135,17
Tajikistan;TJK;2019;Economic activity (ISIC-Rev.4): Total;140,13
Tajikistan;TJK;2019;Economic activity (Aggregate): Total;140,13
Tanzania;TZA;2014;Economic activity (ISIC-Rev.4): Total;184,08
Tanzania;TZA;2014;Economic activity (Aggregate): Total;184,08
Tanzania;TZA;2011;Economic activity (ISIC-Rev.4): Total;236,66
Tanzania;TZA;2011;Economic activity (Aggregate): Total;236,66
Tanzania;TZA;2012;Economic activity (ISIC-Rev.4): Total;226,93
Tanzania;TZA;2012;Economic activity (Aggregate): Total;226,93
Thailand;THA;2011;Economic activity (ISIC-Rev.4): Total;339,11
Thailand;THA;2011;Economic activity (Aggregate): Total;339,11
Thailand;THA;2012;Economic activity (ISIC-Rev.4): Total;359,81
Thailand;THA;2012;Economic activity (Aggregate): Total;359,81
Thailand;THA;2014;Economic activity (ISIC-Rev.4): Total;441,88
Thailand;THA;2014;Economic activity (Aggregate): Total;441,88
Thailand;THA;2015;Economic activity (ISIC-Rev.4): Total;324,3
Thailand;THA;2015;Economic activity (Aggregate): Total;324,3
Thailand;THA;2018;Economic activity (ISIC-Rev.4): Total;462,51
Thailand;THA;2018;Economic activity (Aggregate): Total;462,51
Thailand;THA;2019;Economic activity (ISIC-Rev.4): Total;489,57
Thailand;THA;2019;Economic activity (Aggregate): Total;489,57
Thailand;THA;2017;Economic activity (ISIC-Rev.4): Total;3828,13
Thailand;THA;2017;Economic activity (Aggregate): Total;3828,13
Timor-Leste;TLS;2010;Economic activity (ISIC-Rev.4): Total;174,29
Timor-Leste;TLS;2010;Economic activity (Aggregate): Total;174,29
Timor-Leste;TLS;2013;Economic activity (ISIC-Rev.4): Total;711,13
Timor-Leste;TLS;2013;Economic activity (Aggregate): Total;711,13
Timor-Leste;TLS;2016;Economic activity (ISIC-Rev.4): Total;321,87
Timor-Leste;TLS;2016;Economic activity (Aggregate): Total;321,87
Togo;TGO;2017;Economic activity (ISIC-Rev.4): Total;153,76
Togo;TGO;2017;Economic activity (Aggregate): Total;153,76
Togo;TGO;2011;Economic activity (ISIC-Rev.3.1): Total;241,41
Togo;TGO;2011;Economic activity (Aggregate): Total;241,41
Togo;TGO;2015;Economic activity (ISIC-Rev.3.1): Total;257,91
Togo;TGO;2015;Economic activity (Aggregate): Total;257,91
Togo;TGO;2014;Economic activity (ISIC-Rev.4): Total;340,42
Togo;TGO;2014;Economic activity (Aggregate): Total;340,42
Tonga;TON;2018;Economic activity (ISIC-Rev.4): Total;688,36
Tonga;TON;2018;Economic activity (Aggregate): Total;688,36
Trinidad and Tobago;TTO;2011;Economic activity (Aggregate): Total;754,73
Trinidad and Tobago;TTO;2012;Economic activity (Aggregate): Total;774,66
Trinidad and Tobago;TTO;2013;Economic activity (Aggregate): Total;797,59
Trinidad and Tobago;TTO;2014;Economic activity (Aggregate): Total;847,9
Trinidad and Tobago;TTO;2015;Economic activity (Aggregate): Total;871,93
Trinidad and Tobago;TTO;2016;Economic activity (Aggregate): Total;863,46
Turkey;TUR;2014;Economic activity (ISIC-Rev.4): Total;1010,26
Turkey;TUR;2014;Economic activity (Aggregate): Total;1010,26
Turkey;TUR;2018;Economic activity (ISIC-Rev.4): Total;820,15
Turkey;TUR;2018;Economic activity (Aggregate): Total;820,15
Turkey;TUR;2019;Economic activity (ISIC-Rev.4): Total;734,3
Turkey;TUR;2019;Economic activity (Aggregate): Total;734,3
Uganda;UGA;2012;Economic activity (ISIC-Rev.4): Total;106,03
Uganda;UGA;2012;Economic activity (Aggregate): Total;106,03
Uganda;UGA;2017;Economic activity (ISIC-Rev.4): Total;106,19
Uganda;UGA;2017;Economic activity (Aggregate): Total;56,77
Ukraine;UKR;2010;Economic activity (ISIC-Rev.3.1): Total;282,14
Ukraine;UKR;2010;Economic activity (Aggregate): Total;282,14
Ukraine;UKR;2011;Economic activity (ISIC-Rev.3.1): Total;330,46
Ukraine;UKR;2011;Economic activity (Aggregate): Total;330,46
Ukraine;UKR;2012;Economic activity (ISIC-Rev.3.1): Total;378,67
Ukraine;UKR;2012;Economic activity (Aggregate): Total;378,67
Ukraine;UKR;2013;Economic activity (ISIC-Rev.4): Total;408,48
Ukraine;UKR;2013;Economic activity (Aggregate): Total;408,48
Ukraine;UKR;2014;Economic activity (ISIC-Rev.4): Total;292,77
Ukraine;UKR;2014;Economic activity (Aggregate): Total;292,77
Ukraine;UKR;2015;Economic activity (ISIC-Rev.4): Total;192,04
Ukraine;UKR;2015;Economic activity (Aggregate): Total;192,04
Ukraine;UKR;2016;Economic activity (ISIC-Rev.4): Total;202,85
Ukraine;UKR;2016;Economic activity (Aggregate): Total;202,85
Ukraine;UKR;2017;Economic activity (ISIC-Rev.4): Total;267,1
Ukraine;UKR;2017;Economic activity (Aggregate): Total;267,1
Ukraine;UKR;2018;Economic activity (ISIC-Rev.4): Total;325,91
Ukraine;UKR;2018;Economic activity (Aggregate): Total;325,91
Ukraine;UKR;2019;Economic activity (ISIC-Rev.4): Total;406,14
Ukraine;UKR;2019;Economic activity (Aggregate): Total;406,14
United Kingdom;GBR;2010;Economic activity (ISIC-Rev.4): Total;3274,21
United Kingdom;GBR;2010;Economic activity (Aggregate): Total;3274,21
United Kingdom;GBR;2011;Economic activity (ISIC-Rev.4): Total;3391,86
United Kingdom;GBR;2011;Economic activity (Aggregate): Total;3391,86
United Kingdom;GBR;2012;Economic activity (ISIC-Rev.4): Total;3364,68
United Kingdom;GBR;2012;Economic activity (Aggregate): Total;3364,68
United Kingdom;GBR;2013;Economic activity (ISIC-Rev.4): Total;3411,18
